Open,High,Low,Close,Volume,Dividends,Stock Splits
97.75,98.0,97.75,98.0,43311,0.0,0.0
97.75,98.0,97.75,97.75,151781,0.0,0.0
97.75,98.0,97.75,97.75,7292,0.0,0.0
98.0,98.0,97.75,98.0,9056,0.0,0.0
97.75,98.0,97.75,98.0,9885,0.0,0.0
98.0,98.0,97.75,98.0,3725,0.0,0.0
98.0,98.0,97.75,98.0,84829,0.0,0.0
98.0,98.0,97.75,98.0,114830,0.0,0.0
97.75,98.0,97.75,97.75,5569,0.0,0.0
98.0,98.0,97.75,98.0,258907,0.0,0.0
98.0,98.25,97.75,98.0,453811,0.0,0.0
98.25,98.25,98.0,98.0,52333,0.0,0.0
98.0,98.25,98.0,98.25,49821,0.0,0.0
98.25,98.25,98.0,98.0,13915,0.0,0.0
98.25,98.25,98.0,98.25,151420,0.0,0.0
98.25,98.25,98.0,98.25,82007,0.0,0.0
98.25,98.25,97.75,98.0,248672,0.0,0.0
98.0,98.25,98.0,98.25,96459,0.0,0.0
98.25,98.25,98.0,98.25,8629,0.0,0.0
98.0,98.25,97.75,98.0,176232,0.0,0.0
98.0,98.25,98.0,98.0,27922,0.0,0.0
98.25,98.25,98.0,98.25,33872,0.0,0.0
98.25,98.25,98.0,98.0,11110,0.0,0.0
98.0,98.25,98.0,98.25,10236,0.0,0.0
98.25,98.25,98.0,98.0,19042,0.0,0.0
98.25,98.25,98.0,98.25,21633,0.0,0.0
98.0,98.25,98.0,98.25,26841,0.0,0.0
98.0,98.25,98.0,98.0,234621,0.0,0.0
98.0,98.25,98.0,98.0,61195,0.0,0.0
98.25,98.25,97.75,98.0,46964,0.0,0.0
98.0,98.0,97.75,98.0,13103,0.0,0.0
98.0,98.0,97.75,98.0,14006,0.0,0.0
98.0,98.0,97.75,98.0,21821,0.0,0.0
98.0,98.0,97.75,97.75,24149,0.0,0.0
98.0,98.0,97.75,98.0,40733,0.0,0.0
97.75,97.75,97.5,97.5,51408,0.0,0.0
97.5,97.75,97.5,97.75,352806,0.0,0.0
97.75,97.75,97.5,97.75,296212,0.0,0.0
97.75,97.75,97.5,97.75,397883,0.0,0.0
97.75,98.0,97.75,98.0,437213,0.0,0.0
98.0,98.0,97.75,98.0,46382,0.0,0.0
98.0,98.0,97.75,97.75,12816,0.0,0.0
97.75,98.0,97.75,98.0,197234,0.0,0.0
97.75,98.0,97.75,97.75,19262,0.0,0.0
98.0,98.0,97.75,98.0,30311,0.0,0.0
98.0,98.25,98.0,98.0,96441,0.0,0.0
98.0,98.0,97.75,97.75,290308,0.0,0.0
97.75,98.0,97.75,97.75,41148,0.0,0.0
97.75,98.0,97.75,97.75,53154,0.0,0.0
97.75,98.0,97.75,97.75,48002,0.0,0.0
97.75,98.0,97.75,97.75,32239,0.0,0.0
97.75,98.0,97.75,97.75,39914,0.0,0.0
97.75,98.0,97.75,98.0,49572,0.0,0.0
97.75,98.0,97.5,97.75,350680,0.0,0.0
97.5,97.75,97.25,97.75,26311,0.0,0.0
97.75,98.0,97.5,97.75,499655,0.0,0.0
97.75,98.0,97.75,98.0,212076,0.0,0.0
98.0,98.0,97.75,98.0,11749,0.0,0.0
